id,dur,proto,service,state,spkts,dpkts,sbytes,dbytes,rate,sttl,dttl,sload,dload,sloss,dloss,sinpkt,dinpkt,sjit,djit,swin,stcpb,dtcpb,dwin,tcprtt,synack,ackdat,smean,dmean,trans_depth,response_body_len,ct_srv_src,ct_state_ttl,ct_dst_ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,is_ftp_login,ct_ftp_cmd,ct_flw_http_mthd,ct_src_ltm,ct_srv_dst,is_sm_ips_ports,attack_cat,label,srcip,dstip,port
680176,1.970159,tcp,-,EST,52,0,17522,0,8893.698427385809977773367530,114,0,8893.698427385809977773367530,0,0,0,0.03863056862745098039215686275,0,0,0,12160.788461538461,0,0,0,0,0,0,336.96153846153845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal_0,0,111.205.62.181,20.42.73.24,13098
835239,1.939246,tcp,-,EST,50,0,17292,0,8916.867689813463583268961235,115,0,8916.867689813463583268961235,0,0,0,0.03957644897959183673469387755,0,0,0,12010.86,0,0,0,0,0,0,345.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal_0,0,111.205.62.181,20.42.73.24,14256
200448,60.055742,tcp,-,EST,42,0,22093,0,367.8748986233489547094431037,87,0,367.8748986233489547094431037,0,0,0,1.464774195121951219512195122,0,0,0,9160.619047619048,0,0,0,0,0,0,526.0238095238095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal_0,0,111.205.62.12,39.107.193.14,60339
823928,60.052688,tcp,-,EST,50,0,25776,0,429.2230849017116436153532378,86,0,429.2230849017116436153532378,0,0,0,1.225565061224489795918367347,0,0,0,8692.2,0,0,0,0,0,0,515.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal_0,0,111.205.62.12,39.107.193.14,60596
566989,60.040631,tcp,-,EST,38,0,16596,0,276.4128178466345565222324196,88,0,276.4128178466345565222324196,0,0,0,1.622719756756756756756756757,0,0,0,9692.157894736842,0,0,0,0,0,0,436.7368421052632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal_0,0,111.205.62.12,39.107.193.14,61187
150839,60.061063,tcp,-,EST,34,0,19499,0,324.6529286369773375472891647,90,0,324.6529286369773375472891647,0,0,0,1.820032212121212121212121212,0,0,0,10351.14705882353,0,0,0,0,0,0,573.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal_0,0,111.205.62.12,39.107.193.14,64960
752541,60.087252,tcp,-,EST,44,0,21398,0,356.1154702165444344168044164,87,0,356.1154702165444344168044164,0,0,0,1.397377953488372093023255814,0,0,0,9124.40909090909,0,0,0,0,0,0,486.3181818181818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal_0,0,111.205.62.12,39.107.193.14,49684
842758,1366.666534,tcp,https,INT,601,0,208902,0,152.8551367893523029663942880,82,0,152.8551367893523029663942880,0,0,0,2.277777556666666666666666667,0,0,0,663.69384359401,0,0,0,0,0,0,347.59068219633946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal_0,0,112.90.80.101,111.205.62.207,443
810408,1570.427380,tcp,https,INT,627,0,229128,0,145.9016844191802106761536468,84,0,145.9016844191802106761536468,0,0,0,2.508669936102236421725239617,0,0,0,652.0143540669857,0,0,0,0,0,0,365.4354066985646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal_0,0,112.90.80.101,111.205.62.207,443
339655,29.114309,tcp,https,INT,23,0,6357,0,218.3462434227788129884861770,77,0,218.3462434227788129884861770,0,0,0,1.323377681818181818181818182,0,0,0,2270.8260869565215,0,0,0,0,0,0,276.39130434782606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal_0,0,112.90.80.101,111.205.62.207,443
111578,2080.403894,tcp,-,EST,833,0,313269,0,150.5808563921097909654268317,83,0,150.5808563921097909654268317,0,0,0,2.500485449519230769230769231,0,0,0,909.3277310924369,0,0,0,0,0,0,376.0732292917167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal_0,0,111.205.62.207,112.90.80.101,55659
863354,80.753351,tcp,-,EST,66,0,36402,0,450.7800549354292430539507890,81,0,450.7800549354292430539507890,0,0,0,1.242359246153846153846153846,0,0,0,3388.378787878788,0,0,0,0,0,0,551.5454545454545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal_0,0,111.205.62.207,112.90.80.101,59897
347069,80.082353,tcp,-,EST,78,0,44376,0,554.1295720918689789247326437,83,0,554.1295720918689789247326437,0,0,0,1.040030558441558441558441558,0,0,0,2945.2820512820513,0,0,0,0,0,0,568.9230769230769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal_0,0,111.205.62.207,112.90.80.101,60061
687394,80.710416,tcp,-,EST,60,0,32060,0,397.2225840094790243678089827,86,0,397.2225840094790243678089827,0,0,0,1.367973152542372881355932203,0,0,0,3686.2833333333333,0,0,0,0,0,0,534.3333333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal_0,0,111.205.62.207,112.90.80.101,60222
703122,109.642973,tcp,-,EST,101,0,63391,0,578.1583467277925781892105388,81,0,578.1583467277925781892105388,0,0,0,1.09642973,0,0,0,3021.009900990099,0,0,0,0,0,0,627.6336633663366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal_0,0,111.205.62.207,112.90.80.101,60327
458919,98.926405,tcp,-,EST,116,0,71660,0,724.3768738993396151411748966,82,0,724.3768738993396151411748966,0,0,0,0.8602296086956521739130434783,0,0,0,2696.103448275862,0,0,0,0,0,0,617.7586206896551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal_0,0,111.205.62.207,112.90.80.101,60457
593657,80.830646,tcp,-,EST,68,0,36722,0,454.3078871347879614867855937,81,0,454.3078871347879614867855937,0,0,0,1.206427552238805970149253731,0,0,0,4240.970588235294,0,0,0,0,0,0,540.0294117647059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal_0,0,111.205.62.207,112.90.80.101,60786
