61.160.239.10,118.184.178.15,0,UDP,165.23404255319156,207.8130841121495,660
61.160.239.10,118.184.178.15,0,UDP,165.23404255319156,207.8130841121495,660
61.160.239.10,118.184.178.15,0,UDP,165.23404255319156,207.8130841121495,660
61.160.239.10,118.184.178.15,0,UDP,165.27513227513236,207.8130841121495,660
61.160.239.10,118.184.178.15,0,UDP,165.3578947368422,207.8130841121495,660
61.160.239.10,118.184.178.15,0,UDP,165.3578947368422,207.8130841121495,660
61.160.239.10,118.184.178.15,0,UDP,165.3578947368422,207.91666666666663,660
61.160.239.10,118.184.178.15,0,UDP,165.36125654450274,207.91666666666663,660
61.160.239.10,118.184.178.15,0,UDP,165.36125654450274,207.91666666666663,660
61.160.239.10,118.184.178.15,0,UDP,165.36125654450274,207.91666666666663,660
120.225.173.129,118.184.169.48,80,TCP,119,119,119
61.160.239.10,118.184.178.15,0,UDP,165.36125654450274,207.91666666666663,691.6666666666666
61.160.239.10,118.184.178.15,0,UDP,165.36125654450274,207.92660550458712,691.6666666666666
112.241.143.120,118.184.169.48,80,TCP,123,123,123
61.160.239.10,118.184.178.15,0,UDP,165.28645833333346,207.92660550458712,691.6666666666666
117.163.56.13,118.184.169.48,80,TCP,217,217,217
101.29.33.105,118.184.169.48,80,TCP,193,193,193
61.160.239.10,118.184.178.15,0,UDP,165.28645833333346,208.33333333333337,660
116.11.215.43,118.184.169.48,80,TCP,193,193,193
124.237.16.90,118.184.169.48,80,TCP,99,99,99
61.160.239.10,118.184.178.15,0,UDP,165.28497409326437,208.33333333333337,660
112.7.107.90,118.184.169.48,80,TCP,99,99,99
61.160.239.10,118.184.178.15,0,UDP,165.28497409326437,208.33928571428572,660
120.242.184.188,118.184.169.48,80,TCP,111,111,111
61.160.239.10,118.184.178.15,0,UDP,165.24742268041248,208.33928571428572,660
61.160.239.10,118.184.178.15,0,UDP,165.20512820512832,208.33928571428572,660
61.160.239.10,118.184.178.15,0,UDP,165.1530612244899,208.33928571428572,660
111.16.102.128,118.184.169.48,80,TCP,99,99,119
61.160.239.10,118.184.178.15,0,UDP,165.1530612244899,208.33928571428572,660
61.160.239.10,118.184.178.15,0,UDP,165.13705583756357,208.33928571428572,660
61.160.239.10,118.184.178.15,0,UDP,165.13705583756357,208.34513274336285,660
61.160.239.10,118.184.178.15,0,UDP,165.13705583756357,208.32456140350877,660
61.160.239.10,118.184.178.15,0,UDP,165.13705583756357,208.32456140350877,660
61.160.239.10,118.184.178.15,0,UDP,165.13705583756357,208.32456140350877,691.6666666666666
61.160.239.10,118.184.178.15,0,UDP,165.13705583756357,208.32456140350877,660
61.160.239.10,118.184.178.15,0,UDP,165.0858585858587,208.32456140350877,660
61.160.239.10,118.184.178.15,0,UDP,165.0858585858587,208.32456140350877,660
61.160.239.10,118.184.178.15,0,UDP,165.05527638190966,208.32456140350877,660
61.160.239.10,118.184.178.15,0,UDP,165.0050000000001,208.32456140350877,660
61.160.239.10,118.184.178.15,0,UDP,165.0050000000001,208.32456140350877,660
61.160.239.10,118.184.178.15,0,UDP,164.95522388059712,208.32456140350877,660
61.160.239.10,118.184.178.15,0,UDP,164.9059405940595,208.32456140350877,660
61.160.239.10,118.184.178.15,0,UDP,164.8719211822661,208.32456140350877,660
61.160.239.10,118.184.178.15,0,UDP,164.8529411764707,208.32456140350877,660
61.160.239.10,118.184.178.15,0,UDP,164.81951219512206,208.32456140350877,660
61.160.239.10,118.184.178.15,0,UDP,164.80097087378653,208.32456140350877,660
61.160.239.10,118.184.178.15,0,UDP,164.82125603864745,208.32456140350877,574
213.222.250.209,118.184.169.48,80,TCP,119,119,119
61.160.239.10,118.184.178.15,0,UDP,164.80288461538473,208.32456140350877,574
61.160.239.10,118.184.178.15,0,UDP,164.80288461538473,208.32456140350877,660
61.160.239.10,118.184.178.15,0,UDP,164.80288461538473,208.2608695652174,660
123.183.38.223,118.184.169.48,80,TCP,119,119,119
1.83.45.64,118.184.169.48,80,TCP,111,111,111
61.160.239.10,118.184.178.15,0,UDP,164.78468899521542,208.2608695652174,574
61.160.239.10,118.184.178.15,0,UDP,164.74761904761914,208.2608695652174,574
101.73.134.61,118.184.169.48,80,TCP,119,119,119
61.160.239.10,118.184.178.15,0,UDP,164.70142180094797,208.2608695652174,574
61.160.239.10,118.184.178.15,0,UDP,164.77830188679255,208.2608695652174,574
111.35.215.107,118.184.169.48,80,TCP,119,119,119
61.160.239.10,118.184.178.15,0,UDP,164.7323943661973,208.2608695652174,542.0833333333334
61.160.239.10,118.184.178.15,0,UDP,164.7323943661973,208.2608695652174,574
61.160.239.10,118.184.178.15,0,UDP,164.7323943661973,208.2608695652174,660
61.160.239.10,118.184.178.15,0,UDP,164.7323943661973,208.19827586206895,660
61.160.239.10,118.184.178.15,0,UDP,164.7323943661973,208.19827586206895,660
61.160.239.10,118.184.178.15,0,UDP,164.7056074766356,208.19827586206895,660
61.160.239.10,118.184.178.15,0,UDP,164.7056074766356,208.2905982905983,660
61.160.239.10,118.184.178.15,0,UDP,164.76279069767452,208.2905982905983,660
61.160.239.10,118.184.178.15,0,UDP,164.80092592592604,208.2905982905983,574
112.32.216.16,118.184.169.48,80,TCP,193,193,193
61.160.239.10,118.184.178.15,0,UDP,164.80092592592604,208.38135593220335,574
49.84.113.252,118.184.169.48,80,TCP,119,119,119
111.35.228.88,118.184.169.48,80,TCP,99,99,99
61.160.239.10,118.184.178.15,0,UDP,164.80092592592604,208.38655462184877,574
36.59.100.131,118.184.169.48,80,TCP,111,111,111
61.160.239.10,118.184.178.15,0,UDP,164.80092592592604,208.38655462184877,660
61.160.239.10,118.184.178.15,0,UDP,164.78341013824894,208.38655462184877,574
61.160.239.10,118.184.178.15,0,UDP,164.78341013824894,208.38655462184877,574
61.160.239.10,118.184.178.15,0,UDP,164.78341013824894,208.38655462184877,660
61.160.239.10,118.184.178.15,0,UDP,164.76605504587167,208.38655462184877,660
61.160.239.10,118.184.178.15,0,UDP,164.76605504587167,208.38655462184877,660.6666666666666
61.160.239.10,118.184.178.15,0,UDP,164.76605504587167,208.38655462184877,660.6666666666666
61.160.239.10,118.184.178.15,0,UDP,164.76605504587167,208.38655462184877,660.6666666666666
61.160.239.10,118.184.178.15,0,UDP,164.76605504587167,208.38655462184877,660.6666666666666
61.160.239.10,118.184.178.15,0,UDP,164.76605504587167,208.39166666666668,660.6666666666666
61.160.239.10,118.184.178.15,0,UDP,164.7488584474887,208.39166666666668,660.6666666666666
61.160.239.10,118.184.178.15,0,UDP,164.73181818181828,208.39166666666668,660.6666666666666
61.160.239.10,118.184.178.15,0,UDP,164.73181818181828,208.39166666666668,660.6666666666666
61.160.239.10,118.184.178.15,0,UDP,164.7104072398191,208.39166666666668,660.6666666666666
61.160.239.10,118.184.178.15,0,UDP,164.7104072398191,208.39166666666668,660.6666666666666
144.255.111.207,118.184.169.48,80,TCP,99,99,99
61.160.239.10,118.184.178.15,0,UDP,164.7104072398191,208.39166666666668,660.6666666666666
61.160.239.10,118.184.178.15,0,UDP,164.7104072398191,208.39166666666668,691.6666666666666
183.200.163.154,118.184.169.48,80,TCP,99,99,99
112.123.164.226,118.184.169.48,80,TCP,123,123,123
61.160.239.10,118.184.178.15,0,UDP,164.7104072398191,208.5785123966942,660.6666666666666
61.160.239.10,118.184.178.15,0,UDP,164.66666666666677,208.5785123966942,660.6666666666666
61.160.239.10,118.184.178.15,0,UDP,164.66666666666677,208.5785123966942,691.6666666666666
61.160.239.10,118.184.178.15,0,UDP,164.66666666666677,208.5785123966942,691.6666666666666
61.160.239.10,118.184.178.15,0,UDP,164.66666666666677,208.7295081967213,660.6666666666666
61.160.239.10,118.184.178.15,0,UDP,164.65022421524674,208.7295081967213,660.6666666666666
61.160.239.10,118.184.178.15,0,UDP,164.63392857142867,208.7295081967213,660.6666666666666
120.9.124.191,118.184.169.48,80,TCP,123,123,123
61.160.239.10,118.184.178.15,0,UDP,164.6177777777779,208.7295081967213,660.6666666666666
61.160.239.10,118.184.178.15,0,UDP,164.6177777777779,208.7295081967213,660.6666666666666
223.80.230.227,118.184.169.48,80,TCP,99,99,119
61.160.239.10,118.184.178.15,0,UDP,164.6177777777779,208.7295081967213,691.6666666666666
61.160.239.10,118.184.178.15,0,UDP,164.6177777777779,208.7073170731707,691.6666666666666
61.160.239.10,118.184.178.15,0,UDP,164.6177777777779,208.7073170731707,691.6666666666666
61.160.239.10,118.184.178.15,0,UDP,164.6177777777779,208.7073170731707,691.6666666666666
61.160.239.10,118.184.178.15,0,UDP,164.57522123893816,208.7073170731707,691.6666666666666
5.112.81.160,118.184.169.48,80,TCP,99,99,99
120.225.173.141,118.184.169.48,80,TCP,123,123,123
39.75.164.63,118.184.169.48,80,TCP,111,111,119
111.37.157.246,118.184.169.48,80,TCP,99,99,99
120.11.188.139,118.184.169.48,80,TCP,99,99,99
114.235.215.235,118.184.169.48,80,TCP,119,119,119
223.243.26.16,118.184.169.48,80,TCP,119,119,119
120.227.207.29,118.184.169.48,80,TCP,193,193,193
111.16.50.171,118.184.169.48,80,TCP,99,99,99
171.8.158.236,118.184.169.48,80,TCP,111,111,111
101.71.37.97,118.184.169.48,80,TCP,119,119,119
120.220.12.218,118.184.169.48,80,TCP,193,193,193
82.202.145.115,118.184.169.32,80,TCP,119,119,119
27.18.84.11,118.184.169.48,80,TCP,119,119,119
60.222.212.209,118.184.169.48,80,TCP,111,111,111
183.188.120.136,118.184.169.48,80,TCP,119,119,119
49.68.100.158,118.184.169.48,80,TCP,99,99,99
39.84.37.228,118.184.169.48,80,TCP,123,123,123
172.71.4.48,118.184.176.90,53,UDP,133,133,133
120.15.22.92,118.184.169.48,80,TCP,119,119,119
36.143.53.57,118.184.169.48,80,TCP,119,119,119
61.160.239.10,118.184.178.15,0,UDP,164.57522123893816,208.7073170731707,691.6666666666666
61.160.239.10,118.184.178.15,0,UDP,164.57522123893816,208.7073170731707,691.6666666666666
61.160.239.10,118.184.178.15,0,UDP,164.57522123893816,208.7073170731707,691.6666666666666
61.160.239.10,118.184.178.15,0,UDP,164.55506607929524,208.7073170731707,691.6666666666666
119.191.13.101,118.184.169.48,80,TCP,99,99,99
61.160.239.10,118.184.178.15,0,UDP,164.53508771929833,208.7073170731707,691.6666666666666
123.181.117.107,118.184.169.48,80,TCP,99,99,99
1.84.214.14,118.184.169.48,80,TCP,99,99,99
61.160.239.10,118.184.178.15,0,UDP,164.524017467249,208.7073170731707,691.6666666666666
61.160.239.10,118.184.178.15,0,UDP,164.50434782608704,208.7073170731707,660.6666666666666
61.160.239.10,118.184.178.15,0,UDP,164.50434782608704,208.7073170731707,691.6666666666666
61.160.239.10,118.184.178.15,0,UDP,164.50434782608704,208.70967741935485,691.6666666666666
61.160.239.10,118.184.178.15,0,UDP,164.50434782608704,208.70967741935485,691.6666666666666
61.160.239.10,118.184.178.15,0,UDP,164.51515151515162,208.70967741935485,660.6666666666666
61.160.239.10,118.184.178.15,0,UDP,164.51515151515162,208.70967741935485,660.6666666666666
61.160.239.10,118.184.178.15,0,UDP,164.51515151515162,208.70967741935485,691.6666666666666
61.160.239.10,118.184.178.15,0,UDP,164.51515151515162,208.70967741935485,691.6666666666666
61.160.239.10,118.184.178.15,0,UDP,164.4741379310346,208.70967741935485,691.6666666666666
61.160.239.10,118.184.178.15,0,UDP,164.4741379310346,208.70967741935485,691.6666666666666
61.160.239.10,118.184.178.15,0,UDP,164.41630901287564,208.70967741935485,691.6666666666666
61.160.239.10,118.184.178.15,0,UDP,164.41630901287564,208.70967741935485,691.6666666666666
61.160.239.10,118.184.178.15,0,UDP,164.41630901287564,208.70967741935485,660.6666666666666
61.160.239.10,118.184.178.15,0,UDP,164.41630901287564,208.70967741935485,660.6666666666666
61.160.239.10,118.184.178.15,0,UDP,164.36752136752145,208.70967741935485,660.6666666666666
61.160.239.10,118.184.178.15,0,UDP,164.45531914893627,208.70967741935485,660.6666666666666
61.160.239.10,118.184.178.15,0,UDP,164.45531914893627,208.70967741935485,660.6666666666666
61.160.239.10,118.184.178.15,0,UDP,164.45531914893627,208.70967741935485,691.6666666666666
116.179.37.201,118.184.169.35,443,TCP,187,187,187
61.160.239.10,118.184.178.15,0,UDP,164.45531914893627,208.70967741935485,691.6666666666666
120.14.55.247,118.184.169.48,80,TCP,119,119,119
61.160.239.10,118.184.178.15,0,UDP,164.45338983050857,208.70967741935485,691.6666666666666
61.160.239.10,118.184.178.15,0,UDP,164.45338983050857,208.70967741935485,691.6666666666666
114.217.131.112,118.184.169.48,80,TCP,119,119,119
42.229.138.8,118.184.169.48,80,TCP,193,193,193
183.198.7.57,118.184.169.48,80,TCP,217,217,217
61.160.239.10,118.184.178.15,0,UDP,164.45338983050857,208.70967741935485,691.6666666666666
60.255.72.107,118.184.179.104,3389,TCP,308,308,308
61.160.239.10,118.184.178.15,0,UDP,164.45338983050857,208.712,691.6666666666666
42.6.229.225,118.184.169.48,80,TCP,193,193,193
61.160.239.10,118.184.178.15,0,UDP,164.45338983050857,208.712,691.6666666666666
61.160.239.10,118.184.178.15,0,UDP,164.45338983050857,208.712,691.6666666666666
61.160.239.10,118.184.178.15,0,UDP,164.45338983050857,208.712,740
61.160.239.10,118.184.178.15,0,UDP,164.45338983050857,208.65079365079364,740
61.160.239.10,118.184.178.15,0,UDP,164.41350210970472,208.65079365079364,740
61.160.239.10,118.184.178.15,0,UDP,164.48319327731102,208.65079365079364,691.6666666666666
61.160.239.10,118.184.178.15,0,UDP,164.48319327731102,208.65079365079364,740
61.160.239.10,118.184.178.15,0,UDP,164.48319327731102,208.6535433070866,740
61.160.239.10,118.184.178.15,0,UDP,164.48319327731102,208.6535433070866,740
36.143.47.44,118.184.169.48,80,TCP,193,193,193
61.160.239.10,118.184.178.15,0,UDP,164.48319327731102,208.6535433070866,740
61.160.239.10,118.184.178.15,0,UDP,164.48319327731102,208.6535433070866,765
61.160.239.10,118.184.178.15,0,UDP,164.48319327731102,208.6535433070866,765
61.160.239.10,118.184.178.15,0,UDP,164.48319327731102,208.8046875,765
61.160.239.10,118.184.178.15,0,UDP,164.48319327731102,208.8046875,765
61.160.239.10,118.184.178.15,0,UDP,164.48319327731102,208.8046875,819
61.160.239.10,118.184.178.15,0,UDP,164.48319327731102,208.88372093023256,819
61.160.239.10,118.184.178.15,0,UDP,164.48319327731102,208.88372093023256,819
61.160.239.10,118.184.178.15,0,UDP,164.48319327731102,208.88372093023256,819
61.160.239.10,118.184.178.15,0,UDP,164.48319327731102,208.8846153846154,819
85.153.159.193,118.184.169.32,80,TCP,99,99,99
61.160.239.10,118.184.178.15,0,UDP,164.48319327731102,208.8846153846154,819
61.160.239.10,118.184.178.15,0,UDP,164.48319327731102,208.95419847328245,819
58.218.62.166,118.184.169.48,80,TCP,99,99,99
61.160.239.10,118.184.178.15,0,UDP,164.48319327731102,208.95419847328245,819
113.122.16.39,118.184.169.48,80,TCP,99,99,99
61.160.239.10,118.184.178.15,0,UDP,164.5439330543934,208.95419847328245,819
120.11.216.97,118.184.169.48,80,TCP,111,111,111
45.238.183.246,118.184.169.32,80,TCP,111,111,111
61.160.239.10,118.184.178.15,0,UDP,164.5439330543934,208.9393939393939,819
223.97.10.68,118.184.169.48,80,TCP,99,99,99
61.160.239.10,118.184.178.15,0,UDP,164.62083333333342,208.9393939393939,819
111.34.185.86,118.184.169.48,80,TCP,119,119,119
123.133.104.175,118.184.169.48,80,TCP,193,193,193
61.160.239.10,118.184.178.15,0,UDP,164.62083333333342,208.9393939393939,819
112.38.193.112,118.184.169.48,80,TCP,111,111,111
1.204.29.249,118.184.169.48,80,TCP,190,190,190
171.127.12.54,118.184.169.48,80,TCP,193,193,193
1.191.161.85,118.184.169.48,80,TCP,119,119,119
61.160.239.10,118.184.178.15,0,UDP,164.62083333333342,208.9393939393939,819
120.242.160.110,118.184.169.48,80,TCP,123,123,123
110.252.27.213,118.184.169.48,80,TCP,193,193,193
183.196.172.198,118.184.169.48,80,TCP,193,193,193
112.32.64.55,118.184.169.48,80,TCP,111,111,111
61.160.239.10,118.184.178.15,0,UDP,164.62083333333342,208.9393939393939,819
61.160.239.10,118.184.178.15,0,UDP,164.6473029045644,208.9393939393939,819
61.160.239.10,118.184.178.15,0,UDP,164.6473029045644,209.01503759398497,765
61.160.239.10,118.184.178.15,0,UDP,164.6473029045644,209.08955223880596,765
61.160.239.10,118.184.178.15,0,UDP,164.7314049586778,209.08955223880596,765
61.160.239.10,118.184.178.15,0,UDP,164.71604938271614,209.08955223880596,765
61.160.239.10,118.184.178.15,0,UDP,164.70081967213125,209.08955223880596,765
61.160.239.10,118.184.178.15,0,UDP,164.70081967213125,209.08955223880596,765
61.160.239.10,118.184.178.15,0,UDP,164.70081967213125,209.08955223880596,765
61.160.239.10,118.184.178.15,0,UDP,164.70081967213125,209.08955223880596,765
61.160.239.10,118.184.178.15,0,UDP,164.70081967213125,209.08955223880596,765
61.160.239.10,118.184.178.15,0,UDP,164.661224489796,209.08955223880596,765
61.160.239.10,118.184.178.15,0,UDP,164.64634146341473,209.08955223880596,765
61.160.239.10,118.184.178.15,0,UDP,164.64634146341473,209.08955223880596,765
61.160.239.10,118.184.178.15,0,UDP,164.64634146341473,209.08955223880596,752.5
61.160.239.10,118.184.178.15,0,UDP,164.6072874493928,209.08955223880596,752.5
61.160.239.10,118.184.178.15,0,UDP,164.56854838709685,209.08955223880596,752.5
61.160.239.10,118.184.178.15,0,UDP,164.54216867469887,209.08955223880596,752.5
61.160.239.10,118.184.178.15,0,UDP,164.6160000000001,209.08955223880596,752.5
61.160.239.10,118.184.178.15,0,UDP,164.60159362549808,209.08955223880596,752.5
61.160.239.10,118.184.178.15,0,UDP,164.57539682539692,209.08955223880596,752.5
112.242.132.145,118.184.169.48,80,TCP,123,123,123
61.160.239.10,118.184.178.15,0,UDP,164.5375494071147,209.08955223880596,752.5
61.160.239.10,118.184.178.15,0,UDP,164.50000000000009,209.08955223880596,691.6666666666666
61.160.239.10,118.184.178.15,0,UDP,164.50000000000009,209.08955223880596,752.5
61.160.239.10,118.184.178.15,0,UDP,164.5019607843138,209.08955223880596,752.5
123.134.104.136,118.184.169.48,80,TCP,119,119,119
61.160.239.10,118.184.178.15,0,UDP,164.5019607843138,209.03703703703704,752.5
61.160.239.10,118.184.178.15,0,UDP,164.5019607843138,209.03703703703704,691.6666666666666
61.160.239.10,118.184.178.15,0,UDP,164.5019607843138,209.03703703703704,691.6666666666666
61.160.239.10,118.184.178.15,0,UDP,164.5019607843138,209.03703703703704,691.6666666666666
61.160.239.10,118.184.178.15,0,UDP,164.5019607843138,209.10294117647055,691.6666666666666
61.160.239.10,118.184.178.15,0,UDP,164.50781250000009,209.10294117647055,691.6666666666666
123.129.120.89,118.184.169.48,80,TCP,119,119,119
61.160.239.10,118.184.178.15,0,UDP,164.50781250000009,209.10294117647055,691.6666666666666
101.22.220.69,118.184.169.48,80,TCP,123,123,193
61.160.239.10,118.184.178.15,0,UDP,164.50781250000009,209.10294117647055,691.6666666666666
112.234.82.171,118.184.169.48,80,TCP,123,123,123
61.160.239.10,118.184.178.15,0,UDP,164.50781250000009,209.16788321167883,691.6666666666666
61.160.239.10,118.184.178.15,0,UDP,164.50781250000009,209.16788321167883,691.6666666666666
61.160.239.10,118.184.178.15,0,UDP,164.50781250000009,209.16788321167883,691.6666666666666
177.75.126.226,118.184.169.48,80,TCP,119,119,119
61.160.239.10,118.184.178.15,0,UDP,164.55642023346311,209.16788321167883,691.6666666666666
111.34.1.153,118.184.169.48,80,TCP,99,99,99
42.229.253.29,118.184.169.48,80,TCP,111,111,111
61.160.239.10,118.184.178.15,0,UDP,164.55642023346311,209.16788321167883,752.5
223.78.248.111,118.184.169.48,80,TCP,99,99,99
117.23.30.236,118.184.169.48,80,TCP,119,119,119
61.160.239.10,118.184.178.15,0,UDP,164.55642023346311,209.07971014492753,691.6666666666666
110.252.189.241,118.184.169.48,80,TCP,193,193,193
61.160.239.10,118.184.178.15,0,UDP,164.55642023346311,209.07971014492753,691.6666666666666
183.199.130.199,118.184.169.48,80,TCP,99,99,99
61.160.239.10,118.184.178.15,0,UDP,164.62015503875978,209.07971014492753,691.6666666666666
42.94.138.38,118.184.169.48,80,TCP,119,119,119
117.37.200.56,118.184.169.48,80,TCP,99,99,99
61.160.239.10,118.184.178.15,0,UDP,164.62015503875978,209.1294964028777,691.6666666666666
39.152.202.194,118.184.169.48,80,TCP,123,123,123
110.247.30.212,118.184.169.48,80,TCP,193,193,193
111.25.167.37,118.184.169.48,80,TCP,99,99,99
61.160.239.10,118.184.178.15,0,UDP,164.62015503875978,209.1,691.6666666666666
223.79.246.128,118.184.169.48,80,TCP,119,119,119
61.160.239.10,118.184.178.15,0,UDP,164.62015503875978,209.1,691.6666666666666
60.221.135.244,118.184.169.48,80,TCP,119,119,119
61.160.239.10,118.184.178.15,0,UDP,164.62015503875978,209.1,690
61.160.239.10,118.184.178.15,0,UDP,164.58301158301165,209.1,690
61.160.239.10,118.184.178.15,0,UDP,164.58461538461546,209.1,690
61.160.239.10,118.184.178.15,0,UDP,164.58461538461546,209.1,690
61.160.239.10,118.184.178.15,0,UDP,164.58461538461546,209.1,690
61.160.239.10,118.184.178.15,0,UDP,164.6551724137932,209.1,690
61.160.239.10,118.184.178.15,0,UDP,164.6551724137932,209.1,690
61.160.239.10,118.184.178.15,0,UDP,164.6551724137932,209.1,690
61.160.239.10,118.184.178.15,0,UDP,164.6412213740459,209.1,690
183.210.247.229,118.184.169.48,80,TCP,119,119,193
101.19.100.250,118.184.169.48,80,TCP,119,119,119
61.160.239.10,118.184.178.15,0,UDP,164.6412213740459,209.0709219858156,690
61.160.239.10,118.184.178.15,0,UDP,164.6412213740459,209.0709219858156,690
61.160.239.10,118.184.178.15,0,UDP,164.6958174904944,209.0709219858156,690
223.89.223.30,118.184.169.48,80,TCP,111,111,111
61.160.239.10,118.184.178.15,0,UDP,164.6931818181819,209.0709219858156,690
59.44.243.71,118.184.169.48,80,TCP,111,111,111
61.160.239.10,118.184.178.15,0,UDP,164.6931818181819,209.04225352112675,690
101.31.80.219,118.184.169.48,80,TCP,119,119,119
61.160.239.10,118.184.178.15,0,UDP,164.6931818181819,209.04225352112675,690
71.87.134.89,118.184.169.32,80,TCP,119,119,119
123.12.61.195,118.184.169.48,80,TCP,119,119,119
61.160.239.10,118.184.178.15,0,UDP,164.6931818181819,209.04225352112675,690
39.149.36.83,118.184.169.48,80,TCP,119,119,119
110.247.239.219,118.184.169.48,80,TCP,123,123,123
50.248.252.2,118.184.169.32,80,TCP,111,111,111
112.36.242.116,118.184.169.48,80,TCP,119,119,119
183.197.29.140,118.184.169.48,80,TCP,193,193,193
39.67.211.87,118.184.169.48,80,TCP,111,111,111
123.52.229.240,118.184.169.48,80,TCP,99,99,99
112.32.187.39,118.184.169.48,80,TCP,123,123,123
183.146.245.211,118.184.169.48,80,TCP,119,119,119
101.75.26.242,118.184.169.48,80,TCP,123,123,123
39.76.104.54,118.184.169.48,80,TCP,193,193,193
42.179.144.227,118.184.169.48,80,TCP,119,119,119
42.56.122.21,118.184.169.48,80,TCP,119,119,119
183.200.243.177,118.184.169.48,80,TCP,119,119,119
111.21.141.190,118.184.169.35,443,TCP,119,119,119
27.187.77.37,118.184.169.48,80,TCP,119,119,119
223.13.49.156,118.184.169.48,80,TCP,111,111,111
118.184.176.55,118.184.176.67,38063,TCP,1252,1252,1252
119.39.180.100,118.184.169.48,80,TCP,123,123,123
36.43.112.14,118.184.169.48,80,TCP,123,123,123
144.52.13.214,118.184.169.48,80,TCP,111,111,111
117.87.49.85,118.184.169.48,80,TCP,193,193,193
171.12.96.17,118.184.169.48,80,TCP,119,119,119
123.52.228.42,118.184.169.48,80,TCP,99,99,99
118.108.54.215,118.184.169.32,80,TCP,123,123,123
61.160.239.10,118.184.178.15,0,UDP,164.6931818181819,209.04225352112675,690
183.211.36.74,118.184.169.48,80,TCP,193,193,193
61.160.239.10,118.184.178.15,0,UDP,164.6931818181819,209.04225352112675,690
61.160.239.10,118.184.178.15,0,UDP,164.6931818181819,209.02797202797203,690
61.160.239.10,118.184.178.15,0,UDP,164.6931818181819,209.02797202797203,690
61.160.239.10,118.184.178.15,0,UDP,164.74339622641517,209.02797202797203,690
61.160.239.10,118.184.178.15,0,UDP,164.74339622641517,209.02797202797203,752.5
61.160.239.10,118.184.178.15,0,UDP,164.72932330827075,209.02797202797203,690
61.160.239.10,118.184.178.15,0,UDP,164.69288389513116,209.02797202797203,690
61.160.239.10,118.184.178.15,0,UDP,164.75373134328368,209.02797202797203,690
61.160.239.10,118.184.178.15,0,UDP,164.75373134328368,209.02797202797203,752.5
61.160.239.10,118.184.178.15,0,UDP,164.7806691449815,209.02797202797203,690
61.160.239.10,118.184.178.15,0,UDP,164.7806691449815,209.02797202797203,690
61.160.239.10,118.184.178.15,0,UDP,164.825925925926,209.02797202797203,690
61.160.239.10,118.184.178.15,0,UDP,164.83763837638384,209.02797202797203,690
61.160.239.10,118.184.178.15,0,UDP,164.83763837638384,209,690
61.160.239.10,118.184.178.15,0,UDP,164.80882352941185,209,690
61.160.239.10,118.184.178.15,0,UDP,164.84249084249092,209,690
61.160.239.10,118.184.178.15,0,UDP,164.84249084249092,209,690
61.160.239.10,118.184.178.15,0,UDP,164.84249084249092,209,690
61.160.239.10,118.184.178.15,0,UDP,164.84249084249092,209,690
61.160.239.10,118.184.178.15,0,UDP,164.84249084249092,209,752.5
183.198.43.106,118.184.169.48,80,TCP,111,111,111
61.160.239.10,118.184.178.15,0,UDP,164.84249084249092,209,752.5
61.160.239.10,118.184.178.15,0,UDP,164.84249084249092,208.8896551724138,752.5
61.160.239.10,118.184.178.15,0,UDP,164.84249084249092,208.8896551724138,752.5
61.160.239.10,118.184.178.15,0,UDP,164.84249084249092,208.986301369863,752.5
61.160.239.10,118.184.178.15,0,UDP,164.80656934306575,208.986301369863,752.5
61.160.239.10,118.184.178.15,0,UDP,164.80656934306575,208.986301369863,752.5
61.160.239.10,118.184.178.15,0,UDP,164.77090909090916,208.986301369863,752.5
61.160.239.10,118.184.178.15,0,UDP,164.77090909090916,208.986301369863,752.5
61.160.239.10,118.184.178.15,0,UDP,164.77090909090916,208.986301369863,752.5
112.47.172.29,118.184.169.48,80,TCP,119,119,119
61.160.239.10,118.184.178.15,0,UDP,164.77090909090916,208.986301369863,752.5
61.160.239.10,118.184.178.15,0,UDP,164.77090909090916,208.8639455782313,752.5
183.150.248.240,118.184.176.75,1076,TCP,231,231,231
61.160.239.10,118.184.178.15,0,UDP,164.75724637681168,208.8639455782313,752.5
183.197.234.248,118.184.169.48,80,TCP,111,111,111
110.230.70.94,118.184.169.48,80,TCP,99,99,99
61.160.239.10,118.184.178.15,0,UDP,164.7220216606499,208.8639455782313,752.5
178.221.134.188,118.184.169.48,80,TCP,111,111,111
61.160.239.10,118.184.178.15,0,UDP,164.7220216606499,208.8639455782313,690
27.218.0.209,118.184.169.48,80,TCP,119,119,119
61.160.239.10,118.184.178.15,0,UDP,164.70143884892093,208.8639455782313,690
116.252.94.24,118.184.176.75,31655,UDP,155,155,155
49.88.118.77,118.184.169.48,80,TCP,123,123,123
61.160.239.10,118.184.178.15,0,UDP,164.70143884892093,208.8639455782313,752.5
61.160.239.10,118.184.178.15,0,UDP,164.68817204301084,208.8639455782313,752.5
61.160.239.10,118.184.178.15,0,UDP,164.7035714285715,208.8639455782313,690
61.160.239.10,118.184.178.15,0,UDP,164.7188612099645,208.8639455782313,690
61.160.239.10,118.184.178.15,0,UDP,164.73404255319156,208.8639455782313,690
61.160.239.10,118.184.178.15,0,UDP,164.73404255319156,208.8639455782313,690
120.243.21.181,118.184.169.48,80,TCP,123,123,123
61.160.239.10,118.184.178.15,0,UDP,164.73404255319156,208.72972972972977,690
