City,PacketSizeEntropy,TrafficPercentageOfS,TotalBytesFromCity
山东省-泰安市,1.9403627383604758,0.11681971576906998,364040
山东省-德州市,2.0158691314809793,0.10225736355063135,318660
山东省-日照市,1.9790315103742093,0.05473878451787704,170580
山东省-济宁市,2.127158203433803,0.11296893951033786,352040
山东省-东营市,2.2103491459154565,0.039592397900197376,123380
山东省-烟台市,1.9903870584856358,0.12997653465307138,405040
山东省-枣庄市,2.1717130527592126,0.07304280766771704,227620
山东省-淄博市,2.149867078553473,0.11079966888458544,345280
山东省-菏泽市,1.9776468563994192,0.05411624235604868,168640
山东省-青岛市,2.2098596217730977,0.13412253709163963,417960
山东省-济南市,2.149514997790149,0.1116147498593504,347820
